Genotype;D;H;I;T4;T5;T6
RD2_11_B_YA;2.21437285897103;-1073.67167984703;-153.434278847814;-2.77858435576124;-1.61764246430237;-0.819005925761697
RD2_2_C_GS;2.99476661541706;555.630800859704;94.4330120538811;-4.45406041005791;-0.272549910981112;-1.59884337091827
RD2_20_A_YA;-2.99794271171003;-1187.74518378812;-191.548129526818;7.00698418010261;2.6807501658997;3.66926961915452
RD2_22_C_YA;1.57924797644233;-556.003599042744;-78.6784012451373;-1.05139649990198;0.785915011539208;0.648182292669242
RD2_9_D_GS;1.20542525562806;-275.474901146817;-20.7967667200134;-5.96876904694198;-1.2810993220292;-4.69990975913564
RD3_19_D_YA;-0.239396254839235;16.5500827149401;7.65915774937153;-1.83488888804295;-0.623774939409327;-1.24183729519595
RD3_2_D_GS;-1.39453077940973;-435.474910637831;-69.1327461062803;0.830558552661911;0.318623500032269;-0.500520231768599
RD3_23_A_YA;-2.69872235879118;162.254856354607;15.8374629159371;1.60777428862546;0.88095356358844;-1.33017374631866
RD3_26_B_GS;-0.274249944856486;100.638970144114;25.8361262841834;0.730152019774949;-2.46141908574751;0.29339542029631
RD3_29_C_GS;0.396099791242765;-474.369245143574;-65.5500939481852;-4.25407642766545;-2.07236493855573;-3.99849038428095
RD3_4_C_YA;2.67883534938694;-716.003608351632;-122.267741945052;0.948328692962917;2.58567126133223;3.64783141731598
RD5_10_C_GS;0.396438847705767;15.6307745890395;11.1162441761129;3.7448914550767;2.52678611404368;4.00063285305352
RD5_17_D_YA;-0.2392786462406;196.550090012804;22.4586761180588;-3.23486384616065;-3.02358048218573;-2.64177432976235
RD5_18_A_YA;4.39891722899412;222.254859835786;53.6361780984997;-6.79143010326451;-3.71862237845715;-2.53009900610468
RD5_30_C_YA;1.17892130720841;493.996438536868;72.5172252048814;-3.65116005079348;-1.41400899362966;-2.35165291894702
RD5_5_A_GS;-0.949586731538108;-306.6197001067;-47.7827998426188;-3.08979784793144;-2.33202065896549;-3.85572330327721
RD5_6_D_GS;-0.394300127342719;204.52511616056;35.0296386289664;-1.56928649492262;-4.88067462373967;-1.90031923972958
RD7_12_C_YA;-1.91973315715077;-6.00358130094168;-15.0747540894132;0.748407047337331;-2.61371799955133;-1.15170477996771
RD7_14_D_YA;-0.239518107388761;166.550087882386;21.2601944226115;-3.23489362502761;-3.82365660832482;-2.64186584870971
RD7_15_B_GS;-1.47364785062675;-99.3610368008107;-10.8266086495286;-1.46972893914989;0.938097514440326;-2.906339511368
RD7_29_A_GS;-1.34945677525851;-196.619696431644;-17.7851573498715;-2.08998792338627;-2.5320231741398;-3.45584701270383
RD7_5_C_GS;-1.00348041067381;-94.369230136472;-4.71597729477082;-2.85441153740892;-2.27247650802529;-3.99869641142253
RD7_7_B_YA;5.51406403986014;726.328387502332;147.742538505904;-6.17854445894726;-2.4176830492323;-1.01903857927515
RD8_11_B_YA;-4.38335283139025;56.3283593185443;-22.6421490059436;3.82071346417919;0.781952272405801;-1.01900581257216
RD8_15_C_GS;2.31332583167697;-284.369238304697;-60.5500815261244;2.34538853180421;1.92715899290805;5.21216122496172
RD8_22_D_GS;-0.395340835431712;374.525120275623;37.528776910779;-0.169148161751504;-3.68087581750231;-0.500475029761842
RD8_29_B_GS;-2.47370340403465;40.6389682231056;29.1706027197971;-1.46957904092093;-2.26148302388432;-3.9062157751206
RD9_18_C_YA;-0.220538293240679;693.996446225529;88.9188293235393;-1.05109579511551;-1.21359603410608;-1.15145823876105
